"","waterbody_name","stationid","year_yyyy","month_mm","day_of_month_dd","time_hhmm","time_of_day","taxa_name","top_tow_m","bottom_tow_m","zoop_sampler_type","zoop_mesh_um","zoop_net_mouth_area_cm2","min_counts","density_value","density_units","biomass_value","biomass_dry_wet","biomass_units","time_zone"
"359","Tovel","A",2004,9,1,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"360","Tovel","A",2004,9,29,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"361","Tovel","A",2004,10,26,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"362","Tovel","A",2004,11,23,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"363","Tovel","A",2005,4,27,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"364","Tovel","A",2005,5,10,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"365","Tovel","A",2005,6,8,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"366","Tovel","A",2005,7,5,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"367","Tovel","A",2005,8,2,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"368","Tovel","A",2005,9,6,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"369","Tovel","A",2005,10,4,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"370","Tovel","A",2005,11,2,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"371","Tovel","A",2006,5,3,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0.0371057513914657,"ind_L",3.11688311688312,"dry","ug_m3",1
"372","Tovel","A",2006,6,7,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"373","Tovel","A",2006,7,4,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"374","Tovel","A",2006,8,2,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"375","Tovel","A",2006,9,5,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"376","Tovel","A",2006,10,3,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"377","Tovel","A",2006,11,7,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"378","Tovel","A",2006,12,5,12:00:00,"day","Cephalodella megalocephala",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"379","Tovel","A",2002,1,9,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"380","Tovel","A",2002,3,26,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"381","Tovel","A",2002,4,23,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"382","Tovel","A",2002,5,8,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"383","Tovel","A",2002,6,19,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"384","Tovel","A",2002,6,26,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"385","Tovel","A",2002,7,2,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"386","Tovel","A",2002,7,15,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0.052,"ind_L",4.368,"dry","ug_m3",1
"387","Tovel","A",2002,7,30,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"388","Tovel","A",2002,8,13,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"389","Tovel","A",2002,8,21,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",2.18181818181818,"dry","ug_m3",1
"390","Tovel","A",2002,9,3,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"391","Tovel","A",2002,9,18,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",2.18181818181818,"dry","ug_m3",1
"392","Tovel","A",2002,10,15,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"393","Tovel","A",2002,10,30,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"394","Tovel","A",2002,11,12,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"395","Tovel","A",2002,11,28,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"396","Tovel","A",2003,1,21,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"397","Tovel","A",2003,4,22,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"398","Tovel","A",2003,6,3,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"399","Tovel","A",2003,7,2,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"400","Tovel","A",2003,7,30,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"401","Tovel","A",2003,8,7,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"402","Tovel","A",2003,8,21,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"403","Tovel","A",2003,9,10,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"404","Tovel","A",2003,9,24,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"405","Tovel","A",2003,10,8,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"406","Tovel","A",2003,10,22,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"407","Tovel","A",2003,11,18,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"408","Tovel","A",2004,2,4,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"409","Tovel","A",2004,5,11,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"410","Tovel","A",2004,6,8,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"411","Tovel","A",2004,7,6,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"412","Tovel","A",2004,8,3,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"413","Tovel","A",2004,9,1,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"414","Tovel","A",2004,9,29,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"415","Tovel","A",2004,10,26,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"416","Tovel","A",2004,11,23,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"417","Tovel","A",2005,4,27,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"418","Tovel","A",2005,5,10,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"419","Tovel","A",2005,6,8,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"420","Tovel","A",2005,7,5,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"421","Tovel","A",2005,8,2,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"422","Tovel","A",2005,9,6,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"423","Tovel","A",2005,10,4,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"424","Tovel","A",2005,11,2,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"425","Tovel","A",2006,5,3,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"426","Tovel","A",2006,6,7,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"427","Tovel","A",2006,7,4,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"428","Tovel","A",2006,8,2,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"429","Tovel","A",2006,9,5,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"430","Tovel","A",2006,10,3,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"431","Tovel","A",2006,11,7,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"432","Tovel","A",2006,12,5,12:00:00,"day","Cephalodella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"433","Tovel","A",2002,1,9,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"434","Tovel","A",2002,3,26,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"435","Tovel","A",2002,4,23,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"436","Tovel","A",2002,5,8,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"437","Tovel","A",2002,6,19,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"438","Tovel","A",2002,6,26,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"439","Tovel","A",2002,7,2,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"440","Tovel","A",2002,7,15,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.0415584415584416,"ind_L",2.43375584415584,"dry","ug_m3",1
"441","Tovel","A",2002,7,30,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"442","Tovel","A",2002,8,13,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",1.5210974025974,"dry","ug_m3",1
"443","Tovel","A",2002,8,21,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"444","Tovel","A",2002,9,3,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"445","Tovel","A",2002,9,18,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"446","Tovel","A",2002,10,15,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"447","Tovel","A",2002,10,30,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"448","Tovel","A",2002,11,12,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"449","Tovel","A",2002,11,28,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"450","Tovel","A",2003,1,21,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"451","Tovel","A",2003,4,22,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"452","Tovel","A",2003,6,3,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"453","Tovel","A",2003,7,2,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"454","Tovel","A",2003,7,30,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"455","Tovel","A",2003,8,7,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"456","Tovel","A",2003,8,21,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"457","Tovel","A",2003,9,10,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.00519480519480519,"ind_L",0.304219480519481,"dry","ug_m3",1
"458","Tovel","A",2003,9,24,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"459","Tovel","A",2003,10,8,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"460","Tovel","A",2003,10,22,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"461","Tovel","A",2003,11,18,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"462","Tovel","A",2004,2,4,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"463","Tovel","A",2004,5,11,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"464","Tovel","A",2004,6,8,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.0519480519480519,"ind_L",3.0421948051948,"dry","ug_m3",1
"465","Tovel","A",2004,7,6,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",1.5210974025974,"dry","ug_m3",1
"466","Tovel","A",2004,8,3,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0.0311688311688312,"ind_L",1.82531688311688,"dry","ug_m3",1
"467","Tovel","A",2004,9,1,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"468","Tovel","A",2004,9,29,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"469","Tovel","A",2004,10,26,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"470","Tovel","A",2004,11,23,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"471","Tovel","A",2005,4,27,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"472","Tovel","A",2005,5,10,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"473","Tovel","A",2005,6,8,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"474","Tovel","A",2005,7,5,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"475","Tovel","A",2005,8,2,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"476","Tovel","A",2005,9,6,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"477","Tovel","A",2005,10,4,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"478","Tovel","A",2005,11,2,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"479","Tovel","A",2006,5,3,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"480","Tovel","A",2006,6,7,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"481","Tovel","A",2006,7,4,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"482","Tovel","A",2006,8,2,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"483","Tovel","A",2006,9,5,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"484","Tovel","A",2006,10,3,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"485","Tovel","A",2006,11,7,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"486","Tovel","A",2006,12,5,12:00:00,"day","Euchlanis dilatata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"487","Tovel","A",2002,1,9,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,3.76623376623377,"ind_L",73.8927532467532,"dry","ug_m3",1
"488","Tovel","A",2002,3,26,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"489","Tovel","A",2002,4,23,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"490","Tovel","A",2002,5,8,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"491","Tovel","A",2002,6,19,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"492","Tovel","A",2002,6,26,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"493","Tovel","A",2002,7,2,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"494","Tovel","A",2002,7,15,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"495","Tovel","A",2002,7,30,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"496","Tovel","A",2002,8,13,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"497","Tovel","A",2002,8,21,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"498","Tovel","A",2002,9,3,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"499","Tovel","A",2002,9,18,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"500","Tovel","A",2002,10,15,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.052,"ind_L",1.0202296,"dry","ug_m3",1
"501","Tovel","A",2002,10,30,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"502","Tovel","A",2002,11,12,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"503","Tovel","A",2002,11,28,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"504","Tovel","A",2003,1,21,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"505","Tovel","A",2003,4,22,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"506","Tovel","A",2003,6,3,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"507","Tovel","A",2003,7,2,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"508","Tovel","A",2003,7,30,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.103896103896104,"ind_L",2.03842077922078,"dry","ug_m3",1
"509","Tovel","A",2003,8,7,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"510","Tovel","A",2003,8,21,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.175757575757576,"ind_L",3.44832848484849,"dry","ug_m3",1
"511","Tovel","A",2003,9,10,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"512","Tovel","A",2003,9,24,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,16.3312207792208,"ind_L",320.415285444156,"dry","ug_m3",1
"513","Tovel","A",2003,10,8,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,2.49350649350649,"ind_L",48.9220987012987,"dry","ug_m3",1
"514","Tovel","A",2003,10,22,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,2.49364285714286,"ind_L",48.9247741285714,"dry","ug_m3",1
"515","Tovel","A",2003,11,18,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,8.46753246753247,"ind_L",166.131293506493,"dry","ug_m3",1
"516","Tovel","A",2004,2,4,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.155844155844156,"ind_L",3.05763116883117,"dry","ug_m3",1
"517","Tovel","A",2004,5,11,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",0.509605194805195,"dry","ug_m3",1
"518","Tovel","A",2004,6,8,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"519","Tovel","A",2004,7,6,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"520","Tovel","A",2004,8,3,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"521","Tovel","A",2004,9,1,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"522","Tovel","A",2004,9,29,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.0779220779220779,"ind_L",1.52881558441558,"dry","ug_m3",1
"523","Tovel","A",2004,10,26,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,1.55844155844156,"ind_L",30.5763116883117,"dry","ug_m3",1
"524","Tovel","A",2004,11,23,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.025974025974026,"ind_L",0.509605194805195,"dry","ug_m3",1
"525","Tovel","A",2005,4,27,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.0519480519480519,"ind_L",1.01921038961039,"dry","ug_m3",1
"526","Tovel","A",2005,5,10,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"527","Tovel","A",2005,6,8,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.166233766233766,"ind_L",3.26147324675325,"dry","ug_m3",1
"528","Tovel","A",2005,7,5,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"529","Tovel","A",2005,8,2,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"530","Tovel","A",2005,9,6,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"531","Tovel","A",2005,10,4,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"532","Tovel","A",2005,11,2,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0.0519480519480519,"ind_L",1.01921038961039,"dry","ug_m3",1
"533","Tovel","A",2006,5,3,12:00:00,"day","Filinia longiseta",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
